PORT_ID,SEQ,TITLE,CONTENT
L48463,2250,Intro - CRU,Phu My is the gateway to Vietnam&#8217;s largest city. Drive an hour and a half north from the port and the new expressway will lead you into the hustle and bustle of Ho Chi Minh City &#8211; the country&#8217;s former capital which also goes by the name of Saigon. You can learn about the history of the Vietnam War by visiting the War Remnants Museum. Other popular spots include the historic Ban Thanh Market the red-brick Notre Dame Cathedral and the French-style Post Office. Add on another hour&#8217;s drive from the port and you&#8217;ll reach the famous Cu Chi tunnels &#8211; a 200-kilometre underground network of passageways which played a vital role in the war.<ul><li>Head south along the coastline and you&#8217;ll find the city of Vung Tau perched on a peninsula hemmed by the ocean. Here you&#8217;ll find beaches backed by palms and colonial-style buildings.</li><li>Visit Christ the King in Vung Tau &#8211; this huge statue of Jesus stands 36 metres tall on the top of Mount Nho. Climb the staircase inside the sculpture and you&#8217;ll reach the viewpoint where you&#8217;ll have sweeping views of the city and out to sea.</li><li>Watch a traditional water puppet show. The colourful figures use the water&#8217;s surface as a stage for telling the history of Vietnam&#8217;s culture and a live band provides the soundtrack.</li></ul>
L48467,90,Location name,Sihanoukville
L48467,2250,Intro - CRU,Sihanoukville rests on Cambodia&#8217;s southwest coast looking out across the Gulf of Thailand. It&#8217;s the youngest city in the country and operates on a sleepy-day-and-lively-night timetable. You&#8217;ll find a huge number of restaurants in the town plating up local delicacies like grilled squid. And just outside the city limits is Wat Leu Temple &#8211; it&#8217;s one of the five main Buddhist temples in the area and shows off great views from its hilltop spot. Sihanoukville&#8217;s a major player on the beach scene too with an almost uninterrupted stretch of sand snaking along its shoreline. Much of it&#8217;s backed by thatched shacks barbecuing from dawn &#8216;til dusk and there are plenty of watersports on offer as well.<ul><li>Dine on the seashore at Ochheutal Beach. This strip&#8217;s known for its beachfront caf&#233;s and restaurants which set up their chairs tables and loveseats on the sand.</li><li>Daytrip to Koh Rong &#8211; Cambodia&#8217;s second largest island. The ferry leaves from Pier 52 which you&#8217;ll find a 10-minute drive from the terminal and the crossing takes around 45 minutes. The island&#8217;s home to attention-grabbing beaches and the lively village of Koh Tuch.</li><li>Ream National Park&#8217;s a 30-minute drive from the port. It covers over 80 square kilometres and is home to animals like mouse-deer and rhesus monkeys. Plus manatees have been spotted in the mangroves. You can hop on a trekking tour or head to Ream Beach for a nap in a hammock.</li></ul>
L48471,90,Location name,Sabang
L48471,2250,Intro - CRU,Sabang&#8217;s sat on the small island of Pulau Weh on one of Indonesia&#8217;s northern peninsulas. Pulau Weh&#8217;s known as the &#8216;Island of a Thousand Fortresses&#8217; thanks to the amount of Japanese bunkers left over from the Second World War that are scattered around. The town itself is a sleepy traditional place home mostly to fishermen. You can sample famous Indonesian dishes like otak otak &#8211; steamed fish wrapped in banana leaves &#8211; at the local restaurants. The native culture&#8217;s not alone here though. You&#8217;ll see plenty of colonial-style buildings peppering the streets &#8211; each one a nod to its past under Dutch rule. The area&#8217;s also a diver&#8217;s dream &#8211; its waters are full of marine life including stingrays lionfish and dolphins.<ul><li>Hop in a taxi for five minutes to Sumur Tiga beach. You&#8217;ll end up on white sands backed by palm trees and a handful of caf&#233;s with nothing but ocean in front of you.</li><li>Try a snifter of banana brandy. Alcohol is mostly illegal in the Aceh province but this spirit is a popular sundowner on Pulau Weh.</li><li>Drop in at Anak Laut Lake. This huge freshwater lake is a 20-minute drive from Sabang and supplies most of the island&#8217;s water. It&#8217;s a really laidback spot closed in by lofty tree-decked hills.</li></ul>
L48482,90,Location name,Mangalore
L48482,2250,Intro - CRU,Long sandy beaches are among the first things that come into focus as you cruise into Mangalore. The coastline&#8217;s brushed with footprint-free sweeps that wouldn&#8217;t look out of place in the Caribbean. Many see Mangalore as a gateway to the region but it&#8217;s got a few aces up its sleeve as well. The 230-year-old Sultan Battery was built to defend the city from invaders and throughout the streets you&#8217;ll find temples and cathedrals that each show off a unique look. The banks of the Gurupura River are lined with coconut trees and it flows all the way from the Arabian Sea to the UNESCO-ticked Western Ghats mountain range.<ul><li>Head to Panambur Beach where the cushion-soft sands are well-suited for sunbathing and you can sign up for jet-ski rides and boat trips.</li><li>On the outskirts of the city you&#8217;ll find one of its natural wonders &#8211; the Adyar Falls. They&#8217;re tucked away near the banks of the Netravati River and you&#8217;ll have to trek through the greenery to find them.</li><li>The scenery doesn&#8217;t get much better than at Pilikula Nisargadhama. It&#8217;s a set of botanical gardens wrapped around a huge lake which swans and boats drift across. The name translates as Pond of Tigers as ancient tales say tigers would drink from the lake.</li></ul>
L48483,90,Location name,Malacca
L48483,2250,Intro - CRU,Malacca &#8211; which is also known as Melaka &#8211; started out as a pint-sized fishing village before the 15th century. Although it&#8217;s grown since then and has earned itself UNESCO recognition it&#8217;s still small enough for you to explore its colourful streets on foot. Thanks to its colonial past you&#8217;ll find a mixture of cultural influences scattered around in the architecture of the city including Chinese British Dutch and Portuguese.<ul><li>Go for a ride up to the top of the Taming Sari Tower. This gyro tower&#8217;s the first and so far the only in Malaysia. You&#8217;ll be greeted with panoramic views over Melaka city when you reach its highest point.</li><li>Pause for a picture at the remains of A&#8217;Famosa Fort which was originally built by the Portuguese in the 16th century. It was later taken over by the Dutch and then the British so it&#8217;s a good place to see the city&#8217;s blend of cultural influences.</li><li>Make sure the Dutch-built Christ Church is on your to-do list. Its bright-pink colour and impressive size make sure that you won&#8217;t struggle to spot it.</li></ul>
L48486,90,Location name,Laem Chabang (for Bangkok)
L48486,2250,Intro - CRU,Laem Chabang&#8217;s sat on the southern coastline overlooking the Gulf of Thailand and is home to the country&#8217;s largest port. A gateway to the Chonburi Province it&#8217;s got party-hard Pattaya as a neighbour and connects to Bangkok &#8211; the capital &#8211; via an eight-lane motorway. On the horizon you&#8217;ll be able to see the island of Ko Sichang. This tropical spot lines up the postcard-worthy white-sand-and-blue-sea combo that Thailand&#8217;s become famous for.<ul><li>Bangkok&#8217;s an hour and a half&#8217;s drive from Laem Chabang and is stacked with must-sees. In between the Wat Arun temple and the Grand Palace you&#8217;ll see a buzzing street food scene and long-tail boats lazing down the river.</li><li>Visit the Harbour Mall &#8211; it&#8217;s seven storeys high and houses shops restaurants an ice rink and an adventure zone under its roof. You&#8217;ll find it a 10-minute drive from the cruise terminal.</li><li>Make tracks to Pattaya. Laem Chabang&#8217;s lively neighbour has a reputation as something of a wild child. But look beneath the exterior and you&#8217;ll find the city&#8217;s mix of golden-sand beaches plus-sized shopping centres and attractions like the Sanctuary of Truth.</li></ul>
L48488,90,Location name,Port Klang (for Kuala Lumpur)
