EXCURSION_ID,SEQ,TITLE,CONTENT
996074,80,Intro,You&#8217;ll step back to a time of castles and clans battles and bravery on this tour. Cawdor Castle &#8211; a huge medieval fortress that&#8217;s surrounded by greenery &#8211; is your first stop. It even caught the eye of a certain Shakespeare back in its heyday &#8211; the famous playwright used it as the setting for King Duncan&#8217;s murder in Macbeth. Cross the drawbridge and step inside to stoop under the low doorways marvel at the beautiful woven tapestries and climb the winding stone stairways. The castle&#8217;s central tower dates back to 1454 and you&#8217;ll get the chance to look at the creepy dungeons inside it. Once you&#8217;ve explored the castle you&#8217;ll head for nearby Culloden Moor. This place pays homage to the 5000 Highlanders that lost their lives fighting the 9000-strong army led by the Duke of Cumberland on 16th April 1746. Today you can see the wooden plaques that dot the battlefield explaining which clan fought where and how the battle progressed. You&#8217;ll see the communal burial sites too and the headstones bearing the names of the clans. Lastly you&#8217;ll drive past the Well of the Dead where wounded Highlanders were slain as they drank water to revive themselves mid-battle.
996074,100,Excursion duration,4hrs
996074,118,Maximum Participation,43
996075,20,Unit Name,Scenic Moorland Drive Shin Falls &amp; Dornoch
996075,80,Intro,When it comes to taking in a place as vast and as open as the Scottish Highlands your best bet is a driving tour. Leaving Invergordon behind you&#8217;ll set off on a coach heading through hills and farmland and up over the moors. There&#8217;ll be a photo stop at the Struie viewpoint also known as the million-dollar view. When you see the mountains in the distance and the glens and valleys stretching out beneath you you&#8217;ll see how it earned its nickname. Your next stop is the Falls of Shin Visitor Centre. The River Shin is quite small &#8211; only about five miles long in fact. But it&#8217;s home to Shin Falls a cascade of water the salmon of the river can be seen hurling themselves against in a bid to reach their birthplace upstream. From here you&#8217;ll head towards the coast to the pretty town of Dornoch where little stone houses dot the broad tree-lined streets. Here you can spend the time as you like. The old jail is worth a visit &#8211; it shows you what it would have been like to be imprisoned in the last century. Plus there&#8217;s a small cathedral here complete with rainbow-coloured stained-glass windows.
996075,100,Excursion duration,3.5hrs
996075,118,Maximum Participation,110
996076,20,Unit Name,Photography Expedition in the Scottish Highlands
996076,80,Intro,Unleash your inner photographer on this half-day tour as a professional snapper gives you an introduction to the Scottish Highlands. With your camera ready for action you&#8217;ll set off in a Land Rover through the Northern Highlands which is one of the most beautiful and photogenic areas of the UK. Your driver and guide Keith Hart has over 30 years experience in photographing the Highlands and he&#8217;ll give you the inside scoop on the wildlife places and people on this trip. You&#8217;ll journey past moors glens and valleys stopping at locations that&#8217;ll get you the best shots. Plus Keith will let you in on his secrets and tips for things like angles and lighting so you&#8217;ll get some really special photos to take home.
996076,100,Excursion duration,4hrs
996076,118,Maximum Participation,2
996077,20,Unit Name,Afternoon Tea with a Clan Chief
996077,80,Intro,Tour guides are brilliant &#8211; they can give you the lowdown on a place like no-one else. This tour goes one step further though giving you the chance to meet a Clan Chief at Foulis Castle. It means you can look forward to stories from someone who really knows their stuff. This place has been the home of the Chiefs of Clan Munro for over 700 years. And today Hector Munro &#8211; the 33rd hereditary Clan Chief &#8211; will show you around the castle. You&#8217;ll see the reception rooms the early Victorian kitchen and the display of the old Clan tartans. Plus you&#8217;ll learn all about the most famous member of the clan James Munro who went on to become the 5th President of the United States. After your tour you&#8217;ll sit down to afternoon tea in the castle dining room and listen to stories from Hector and his mother &#8211; Mrs Eleanor Munro of Foulis.
996077,100,Excursion duration,3hrs
996077,118,Maximum Participation,20
996268,20,Unit Name,Invergordon Bike Tour
996268,80,Intro,Mother Nature excelled herself in the Scottish Highlands and this bicycle tour gives you a great insight into the region&#8217;s natural beauty. You&#8217;ll start the trip by riding along the Cromarty Firth designated as a Special Protection area for its wildlife and flora &#8211; watch for curlew grebe and even seals as you pedal. Passing through Kildary you&#8217;ll have a gentle climb which takes you up to a plateau where you&#8217;ll sail through forests and green meadows before freewheeling down to the &#8216;flower town&#8217; of Alness. This lovely Highland community straddles the River Averon and is renowned for winning countless &#8216;in bloom&#8217; competitions. There&#8217;ll be free time to look around and grab a drink before continuing to Dalmore Distillery. This famous distillery has been producing Dalmore single malt since 1839 and makes an impressive sight on the shores of the Firth where the salt air provides perfect conditions for the maturing barrels. There&#8217;ll be a quick photo stop before you head back to Invergordon.
996268,100,Excursion duration,4-5hrs
996268,118,Maximum Participation,6
996268,200,Just so you know,This bike tour is about 18 miles long. You&#8217;ll need to collect your ticket directly from the Star Bikestations representative on board who will also be able to give you more information about the tour. The minimum age for this tour is 10 years old.
987737,20,Unit Name,Panoramic Fuerteventura
987737,80,Intro,If you&#8217;re less mobile this driving tour will make you a fly on Fuerteventura&#8217;s wall. You&#8217;ll begin with a preview of Pajara. The pause button was pressed in this traditional town in the 17th century. The waterwheel is still donkey-powered and the restaurants are strictly Canarian. Moving on you&#8217;ll visit the Vega de Rio Palmas. This pretty valley is home to a 17th-century church that&#8217;s flanked by palms and worthy of a photo or two. La Olivia will be the next stop. The highlight of this village is the Colonel&#8217;s House palace which has a window for every day of the year. For the penultimate part of your trip you&#8217;ll pass the Tindaya Mountains. One of the peaks here is said to be magic and your guide will explain why as you drive by. For the grand finale you&#8217;ll drive to the coast to see Corralejo&#8217;s dunes. These billowing hills of sand look more like an ocean than a beach.
987737,100,Excursion duration,4.5hrs
987737,118,Maximum Participation,15
996332,20,Unit Name,Heart of Fuerteventura
996332,80,Intro,This half-day trip showcases the history and culture of Fuerteventura. Your tour starts as you drive through the island&#8217;s flat volcanic landscape on your way to La Alcogida Ecomuseum. This open-air spot features working recreations of stone farmhouses which give you a real insight into the islanders&#8217; life of old. It shows how farmers cared for their livestock amid the arid landscapes. Next up is a wildlife display at Casa Santa Maria. While you&#8217;re here you&#8217;ll also learn how they make the island&#8217;s award winning cheese and there&#8217;ll be a chance to try a bit. A multi-vision show highlights life on Fuerteventura by land and sea. It&#8217;s a dazzling cinematic experience charting the island&#8217;s geology flora fauna and marine life through the seasons. Later you&#8217;ll head to an aloe vera farm for a guided tour that tells you all about this healing plant. It&#8217;s been harvested on the island for its medicinal and cosmetic properties for centuries. Afterwards try and buy some products or stroll around the surrounding valley to enjoy the scenery.
996332,100,Excursion duration,4.5hrs
996332,118,Maximum Participation,50
996332,200,Just so you know,Due to museum opening times on Christmas Day this tour may have to run with a slightly amended itinerary. Further details will be given onboard.
996333,20,Unit Name,4x4 Adventure
996333,80,Intro,Buckle up for this adrenaline-pumping tour. You&#8217;ll board a 4x4 and travel on and off-road trundling by sleepy villages idyllic beaches and rugged mountains. On the first leg of the journey you&#8217;ll pass through traditional villages colourful fields and palm groves on route to Tindaya. This whitewashed village spreads beneath volcanic Mount Tindaya which locals say attracts witches and strange phenomena. The mountain was once used for religious worship and footprints left by Fuerteventura&#8217;s original Guanche inhabitants have been discovered on its slopes. Next you&#8217;ll rumble past remote beaches en route to El Cotillo a rustic fishing village flanked by windswept coves and lagoons. This makes it the perfect stop and if theres time why not take a quick dip? On the home straight we&#8217;ll pass the island&#8217;s famous sand dunes. Their awe inspiring golden sands backed with the turquoise water is the perfect place to stop for a photo before we return to the ship.
